Dátum;Értéknap;Futamidõ;ISIN Kód;Értékpapír;Lejárat;Hozam (%);Változás;Átlag vétel (%);Átlag eladás (%);Nettó árfolyam (%);Felhalmozott kamat (%)
Date;Settle Date;Tenor;ISIN Code;Security Name;Maturity Date;Yield (%);Change;Avg Bid (%);Avg Ask (%);Net price (%);Accrued Interest (%)
2010.03.26;2010.03.30;Y5;2015/A;HU0000402268;2015.02.12;6,24;-0,01;6,39;6,09;107,1950;1,0082
2010.03.26;2010.03.30;Y10;2019/A;HU0000402433;2019.06.24;6,87;-0,03;7,02;6,72;97,5100;4,9685
2010.03.26;2010.03.30;Y15;2023/A;HU0000402383;2023.11.24;6,87;-0,02;7,02;6,72;92,3950;2,0712
2010.03.29;2010.03.31;M3;D100630;HU0000517420;2010.06.30;5,15;0,00;5,30;5,00;98,7150;0,0000
2010.03.29;2010.03.31;M6;D101020;HU0000517669;2010.10.20;5,15;0,00;5,30;5,00;97,1800;0,0000
2010.03.29;2010.03.31;M12;D110126;HU0000517735;2011.01.26;5,15;0,00;5,30;5,00;95,8750;0,0000
2010.03.29;2010.03.31;Y3;2013/E;HU0000402466;2013.10.24;5,99;0,02;6,14;5,84;104,6850;3,2466
2010.03.29;2010.03.31;Y5;2015/A;HU0000402268;2015.02.12;6,23;-0,01;6,38;6,08;107,2150;1,0301
2010.03.29;2010.03.31;Y10;2019/A;HU0000402433;2019.06.24;6,88;0,01;7,03;6,73;97,4550;4,9863
2010.03.29;2010.03.31;Y15;2023/A;HU0000402383;2023.11.24;6,87;0,00;7,02;6,72;92,4300;2,0877
2010.03.30;2010.04.01;M3;D100825;HU0000517495;2010.08.25;5,15;0,00;5,30;5,00;97,9550;0,0000
2010.03.30;2010.04.01;M6;D101020;HU0000517669;2010.10.20;5,15;0,00;5,30;5,00;97,1900;0,0000
2010.03.30;2010.04.01;M12;D110126;HU0000517735;2011.01.26;5,13;-0,02;5,28;4,98;95,8950;0,0000
2010.03.30;2010.04.01;Y3;2013/E;HU0000402466;2013.10.24;5,96;-0,03;6,11;5,81;104,7650;3,2671
2010.03.30;2010.04.01;Y5;2015/A;HU0000402268;2015.02.12;6,19;-0,04;6,34;6,04;107,4050;1,0521
2010.03.30;2010.04.01;Y10;2019/A;HU0000402433;2019.06.24;6,84;-0,04;6,99;6,69;97,6900;5,0041
2010.03.30;2010.04.01;Y15;2023/A;HU0000402383;2023.11.24;6,85;-0,02;7,00;6,70;92,5800;2,1041
2010.03.31;2010.04.02;M3;D100825;HU0000517495;2010.08.25;5,12;-0,03;5,27;4,97;97,9800;0,0000
2010.03.31;2010.04.02;M6;D101020;HU0000517669;2010.10.20;5,13;-0,02;5,28;4,98;97,2100;0,0000
2010.03.31;2010.04.02;M12;D110126;HU0000517735;2011.01.26;5,10;-0,03;5,25;4,95;95,9350;0,0000
2010.03.31;2010.04.02;Y3;2013/E;HU0000402466;2013.10.24;5,95;-0,01;6,10;5,80;104,7950;3,2877
2010.03.31;2010.04.02;Y5;2015/A;HU0000402268;2015.02.12;6,22;0,03;6,37;6,07;107,2450;1,0740
2010.03.31;2010.04.02;Y10;2019/A;HU0000402433;2019.06.24;6,86;0,02;7,01;6,71;97,5750;5,0219
2010.03.31;2010.04.02;Y15;2023/A;HU0000402383;2023.11.24;6,86;0,01;7,01;6,71;92,5050;2,1205
2010.04.01;2010.04.06;M3;D100825;HU0000517495;2010.08.25;5,10;-0,02;5,25;4,95;98,0450;0,0000
2010.04.01;2010.04.06;M6;D101020;HU0000517669;2010.10.20;5,07;-0,06;5,22;4,92;97,3000;0,0000
2010.04.01;2010.04.06;M12;D110126;HU0000517735;2011.01.26;5,05;-0,05;5,20;4,90;96,0250;0,0000
2010.04.01;2010.04.06;Y3;2013/E;HU0000402466;2013.10.24;5,87;-0,08;6,02;5,72;105,0450;3,3699
2010.04.01;2010.04.06;Y5;2015/A;HU0000402268;2015.02.12;6,06;-0,16;6,20;5,91;107,9300;1,1616
2010.04.01;2010.04.06;Y10;2019/A;HU0000402433;2019.06.24;6,80;-0,06;6,95;6,65;97,9950;5,0932
2010.04.01;2010.04.06;Y15;2023/A;HU0000402383;2023.11.24;6,80;-0,06;6,95;6,65;92,9950;2,1863
2010.04.02;2010.04.07;M3;D100825;HU0000517495;2010.08.25;5,10;0,00;5,25;4,95;98,0550;0,0000
2010.04.02;2010.04.07;M6;D101020;HU0000517669;2010.10.20;5,04;-0,03;5,19;4,89;97,3300;0,0000
2010.04.02;2010.04.07;M12;D110126;HU0000517735;2011.01.26;5,01;-0,04;5,16;4,86;96,0700;0,0000
2010.04.02;2010.04.07;Y3;2013/E;HU0000402466;2013.10.24;5,83;-0,04;5,98;5,68;105,1600;3,3904
2010.04.02;2010.04.07;Y5;2015/A;HU0000402268;2015.02.12;6,00;-0,06;6,15;5,85;108,1600;1,1836
2010.04.02;2010.04.07;Y10;2019/A;HU0000402433;2019.06.24;6,74;-0,06;6,88;6,59;98,4000;5,1110
2010.04.02;2010.04.07;Y15;2023/A;HU0000402383;2023.11.24;6,69;-0,11;6,84;6,54;93,9100;2,2027
2010.04.06;2010.04.08;M3;D100825;HU0000517495;2010.08.25;5,10;0,00;5,25;4,95;98,0650;0,0000
2010.04.06;2010.04.08;M6;D101020;HU0000517669;2010.10.20;5,05;0,01;5,20;4,90;97,3350;0,0000
2010.04.06;2010.04.08;M12;D110126;HU0000517735;2011.01.26;5,07;0,06;5,22;4,92;96,0400;0,0000
2010.04.06;2010.04.08;Y3;2013/E;HU0000402466;2013.10.24;5,83;0,00;5,98;5,68;105,1500;3,4110
2010.04.06;2010.04.08;Y5;2015/A;HU0000402268;2015.02.12;6,01;0,01;6,15;5,86;108,1400;1,2055
2010.04.06;2010.04.08;Y10;2019/A;HU0000402433;2019.06.24;6,73;-0,01;6,88;6,58;98,4200;5,1288
2010.04.06;2010.04.08;Y15;2023/A;HU0000402383;2023.11.24;6,66;-0,03;6,81;6,51;94,1650;2,2192
2010.04.07;2010.04.09;M3;D100825;HU0000517495;2010.08.25;5,05;-0,05;5,20;4,90;98,1050;0,0000
2010.04.07;2010.04.09;M6;D101020;HU0000517669;2010.10.20;5,05;0,00;5,20;4,90;97,3500;0,0000
2010.04.07;2010.04.09;M12;D110406;HU0000517818;2011.04.06;5,04;-0,03;5,19;4,89;95,1750;0,0000
2010.04.07;2010.04.09;Y3;2013/E;HU0000402466;2013.10.24;5,84;0,01;5,99;5,69;105,1250;3,4315
2010.04.07;2010.04.09;Y5;2015/A;HU0000402268;2015.02.12;6,02;0,01;6,17;5,87;108,0950;1,2274
2010.04.07;2010.04.09;Y10;2019/A;HU0000402433;2019.06.24;6,72;-0,01;6,87;6,57;98,4900;5,1466
2010.04.07;2010.04.09;Y15;2023/A;HU0000402383;2023.11.24;6,68;0,02;6,83;6,53;94,0450;2,2356
2010.04.08;2010.04.12;M3;D100825;HU0000517495;2010.08.25;5,05;0,00;5,20;4,90;98,1450;0,0000
2010.04.08;2010.04.12;M6;D101020;HU0000517669;2010.10.20;5,00;-0,05;5,17;4,83;97,4150;0,0000
2010.04.08;2010.04.12;M12;D110406;HU0000517818;2011.04.06;5,08;0,04;5,23;4,93;95,1750;0,0000
2010.04.08;2010.04.12;Y3;2013/E;HU0000402466;2013.10.24;5,85;0,01;6,01;5,69;105,0850;3,4932
2010.04.08;2010.04.12;Y5;2015/A;HU0000402268;2015.02.12;6,15;0,13;6,30;6,00;107,5150;1,2932
2010.04.08;2010.04.12;Y10;2019/A;HU0000402433;2019.06.24;6,78;0,06;6,93;6,63;98,1200;5,2000
2010.04.08;2010.04.12;Y15;2023/A;HU0000402383;2023.11.24;6,78;0,10;6,93;6,63;93,1550;2,2849
2010.04.09;2010.04.13;M3;D100825;HU0000517495;2010.08.25;5,02;-0,03;5,17;4,87;98,1650;0,0000
2010.04.09;2010.04.13;M6;D101020;HU0000517669;2010.10.20;5,02;0,02;5,17;4,87;97,4250;0,0000
2010.04.09;2010.04.13;M12;D110406;HU0000517818;2011.04.06;5,05;-0,03;5,20;4,90;95,2150;0,0000
2010.04.09;2010.04.13;Y3;2013/E;HU0000402466;2013.10.24;5,86;0,01;6,01;5,71;105,0500;3,5137
2010.04.09;2010.04.13;Y5;2015/A;HU0000402268;2015.02.12;6,15;0,00;6,30;6,00;107,4900;1,3151
2010.04.09;2010.04.13;Y10;2019/A;HU0000402433;2019.06.24;6,77;-0,01;6,92;6,62;98,1800;5,2178
2010.04.09;2010.04.13;Y15;2023/A;HU0000402383;2023.11.24;6,77;-0,01;6,92;6,62;93,2300;2,3014
2010.04.12;2010.04.14;M3;D100825;HU0000517495;2010.08.25;5,00;-0,02;5,15;4,85;98,1850;0,0000
2010.04.12;2010.04.14;M6;D101020;HU0000517669;2010.10.20;5,00;-0,02;5,15;4,85;97,4450;0,0000
2010.04.12;2010.04.14;M12;D110406;HU0000517818;2011.04.06;5,05;0,00;5,20;4,90;95,2350;0,0000
2010.04.12;2010.04.14;Y3;2013/E;HU0000402466;2013.10.24;5,65;-0,21;5,80;5,50;105,7400;3,5342
2010.04.12;2010.04.14;Y5;2015/A;HU0000402268;2015.02.12;5,89;-0,26;6,04;5,74;108,6200;1,3370
2010.04.12;2010.04.14;Y10;2019/A;HU0000402433;2019.06.24;6,64;-0,13;6,79;6,49;99,0400;5,2356
2010.04.12;2010.04.14;Y15;2023/A;HU0000402383;2023.11.24;6,63;-0,14;6,78;6,48;94,3900;2,3178
2010.04.13;2010.04.15;M3;D100825;HU0000517495;2010.08.25;4,95;-0,05;5,10;4,80;98,2150;0,0000
2010.04.13;2010.04.15;M6;D101020;HU0000517669;2010.10.20;5,00;0,00;5,15;4,85;97,4550;0,0000
2010.04.13;2010.04.15;M12;D110406;HU0000517818;2011.04.06;5,05;0,00;5,20;4,90;95,2450;0,0000
2010.04.13;2010.04.15;Y3;2013/E;HU0000402466;2013.10.24;5,60;-0,05;5,75;5,45;105,8800;3,5548
2010.04.13;2010.04.15;Y5;2015/A;HU0000402268;2015.02.12;5,84;-0,05;5,99;5,69;108,8550;1,3589
2010.04.13;2010.04.15;Y10;2019/A;HU0000402433;2019.06.24;6,57;-0,07;6,72;6,42;99,5150;5,2534
2010.04.13;2010.04.15;Y15;2023/A;HU0000402383;2023.11.24;6,57;-0,06;6,72;6,42;94,9200;2,3342
2010.04.14;2010.04.16;M3;D100825;HU0000517495;2010.08.25;4,90;-0,05;5,05;4,75;98,2500;0,0000
2010.04.14;2010.04.16;M6;D101020;HU0000517669;2010.10.20;4,95;-0,05;5,10;4,80;97,4950;0,0000
2010.04.14;2010.04.16;M12;D110406;HU0000517818;2011.04.06;4,95;-0,10;5,10;4,80;95,3450;0,0000
2010.04.14;2010.04.16;Y3;2013/E;HU0000402466;2013.10.24;5,40;-0,20;5,54;5,25;106,5450;3,5753
2010.04.14;2010.04.16;Y5;2015/A;HU0000402268;2015.02.12;5,68;-0,16;5,83;5,53;109,5150;1,3808
2010.04.14;2010.04.16;Y10;2019/A;HU0000402433;2019.06.24;6,38;-0,19;6,53;6,23;100,7950;5,2712
2010.04.14;2010.04.16;Y15;2023/A;HU0000402383;2023.11.24;6,36;-0,21;6,51;6,21;96,7200;2,3507
2010.04.15;2010.04.19;M3;D100825;HU0000517495;2010.08.25;4,95;0,05;5,10;4,80;98,2700;0,0000
2010.04.15;2010.04.19;M6;D101020;HU0000517669;2010.10.20;4,90;-0,05;5,05;4,75;97,5550;0,0000
2010.04.15;2010.04.19;M12;D110406;HU0000517818;2011.04.06;4,90;-0,05;5,05;4,75;95,4250;0,0000
2010.04.15;2010.04.19;Y3;2013/E;HU0000402466;2013.10.24;5,40;0,00;5,54;5,25;106,5450;3,6370
2010.04.15;2010.04.19;Y5;2015/A;HU0000402268;2015.02.12;5,68;0,00;5,83;5,53;109,5100;1,4466
2010.04.15;2010.04.19;Y10;2019/A;HU0000402433;2019.06.24;6,40;0,02;6,55;6,25;100,6700;5,3247
2010.04.15;2010.04.19;Y15;2023/A;HU0000402383;2023.11.24;6,39;0,03;6,54;6,24;96,5250;2,4000
2010.04.16;2010.04.20;M3;D100825;HU0000517495;2010.08.25;4,95;0,00;5,10;4,80;98,2800;0,0000
2010.04.16;2010.04.20;M6;D101020;HU0000517669;2010.10.20;4,88;-0,02;5,03;4,73;97,5800;0,0000
2010.04.16;2010.04.20;M12;D110406;HU0000517818;2011.04.06;4,95;0,05;5,10;4,80;95,3950;0,0000
2010.04.16;2010.04.20;Y3;2013/E;HU0000402466;2013.10.24;5,40;0,00;5,55;5,25;106,5300;3,6575
2010.04.16;2010.04.20;Y5;2015/A;HU0000402268;2015.02.12;5,71;0,03;5,86;5,56;109,3850;1,4685
2010.04.16;2010.04.20;Y10;2019/A;HU0000402433;2019.06.24;6,35;-0,05;6,50;6,20;100,9650;5,3425
2010.04.16;2010.04.20;Y15;2023/A;HU0000402383;2023.11.24;6,37;-0,02;6,52;6,22;96,6800;2,4164
2010.04.19;2010.04.21;M3;D100825;HU0000517495;2010.08.25;4,92;-0,03;5,07;4,77;98,3100;0,0000
2010.04.19;2010.04.21;M6;D101020;HU0000517669;2010.10.20;4,93;0,05;5,08;4,78;97,5650;0,0000
2010.04.19;2010.04.21;M12;D110406;HU0000517818;2011.04.06;4,92;-0,03;5,07;4,77;95,4400;0,0000
2010.04.19;2010.04.21;Y3;2013/E;HU0000402466;2013.10.24;5,53;0,13;5,68;5,38;106,0750;3,6781
2010.04.19;2010.04.21;Y5;2015/A;HU0000402268;2015.02.12;5,80;0,09;5,95;5,65;108,9650;1,4904
2010.04.19;2010.04.21;Y10;2019/A;HU0000402433;2019.06.24;6,45;0,10;6,60;6,30;100,3150;5,3603
2010.04.19;2010.04.21;Y15;2023/A;HU0000402383;2023.11.24;6,45;0,08;6,60;6,30;95,9750;2,4329
2010.04.20;2010.04.22;M3;D100825;HU0000517495;2010.08.25;4,85;-0,07;5,00;4,70;98,3400;0,0000
2010.04.20;2010.04.22;M6;D101020;HU0000517669;2010.10.20;4,90;-0,03;5,05;4,75;97,5950;0,0000
2010.04.20;2010.04.22;M12;D110406;HU0000517818;2011.04.06;4,88;-0,04;5,03;4,73;95,4800;0,0000
2010.04.20;2010.04.22;Y3;2013/E;HU0000402466;2013.10.24;5,51;-0,02;5,66;5,36;106,1450;3,6986
2010.04.20;2010.04.22;Y5;2015/A;HU0000402268;2015.02.12;5,75;-0,05;5,90;5,60;109,1750;1,5123
2010.04.20;2010.04.22;Y10;2019/A;HU0000402433;2019.06.24;6,45;0,00;6,60;6,30;100,3150;5,3781
2010.04.20;2010.04.22;Y15;2023/A;HU0000402383;2023.11.24;6,45;0,00;6,60;6,30;95,9750;2,4493
2010.04.21;2010.04.23;M3;D100825;HU0000517495;2010.08.25;4,85;0,00;5,00;4,70;98,3600;0,0000
2010.04.21;2010.04.23;M6;D101020;HU0000517669;2010.10.20;4,89;-0,01;5,04;4,74;97,6100;0,0000
2010.04.21;2010.04.23;M12;D110406;HU0000517818;2011.04.06;4,87;-0,01;5,02;4,72;95,5050;0,0000
2010.04.21;2010.04.23;Y3;2013/E;HU0000402466;2013.10.24;5,47;-0,04;5,62;5,32;106,2800;3,7192
2010.04.21;2010.04.23;Y5;2015/A;HU0000402268;2015.02.12;5,76;0,01;5,91;5,61;109,1650;1,5342
2010.04.21;2010.04.23;Y10;2019/A;HU0000402433;2019.06.24;6,42;-0,03;6,57;6,27;100,5000;5,3959
2010.04.21;2010.04.23;Y15;2023/A;HU0000402383;2023.11.24;6,42;-0,03;6,57;6,27;96,1900;2,4658
2010.04.22;2010.04.26;M3;D100825;HU0000517495;2010.08.25;4,85;0,00;5,00;4,70;98,3950;0,0000
2010.04.22;2010.04.26;M6;D101020;HU0000517669;2010.10.20;4,90;0,01;5,05;4,75;97,6500;0,0000
2010.04.22;2010.04.26;M12;D110406;HU0000517818;2011.04.06;4,88;0,01;5,03;4,73;95,5300;0,0000
2010.04.22;2010.04.26;Y3;2013/E;HU0000402466;2013.10.24;5,47;0,00;5,62;5,32;106,2650;3,7808
2010.04.22;2010.04.26;Y5;2015/A;HU0000402268;2015.02.12;5,75;-0,01;5,90;5,60;109,2000;1,6000
2010.04.22;2010.04.26;Y10;2019/A;HU0000402433;2019.06.24;6,45;0,03;6,60;6,30;100,3150;5,4493
2010.04.22;2010.04.26;Y15;2023/A;HU0000402383;2023.11.24;6,44;0,02;6,59;6,29;96,0900;2,5151
2010.04.23;2010.04.27;M3;D100825;HU0000517495;2010.08.25;4,85;0,00;5,00;4,70;98,4100;0,0000
2010.04.23;2010.04.27;M6;D101020;HU0000517669;2010.10.20;4,87;-0,03;5,02;4,72;97,6800;0,0000
2010.04.23;2010.04.27;M12;D110406;HU0000517818;2011.04.06;4,88;0,00;5,03;4,73;95,5400;0,0000
2010.04.23;2010.04.27;Y3;2013/E;HU0000402466;2013.10.24;5,45;-0,02;5,60;5,30;106,3150;3,8014
2010.04.23;2010.04.27;Y5;2015/A;HU0000402268;2015.02.12;5,75;0,00;5,89;5,60;109,1900;1,6219
2010.04.23;2010.04.27;Y10;2019/A;HU0000402433;2019.06.24;6,48;0,03;6,63;6,33;100,1050;5,4671
2010.04.23;2010.04.27;Y15;2023/A;HU0000402383;2023.11.24;6,48;0,04;6,63;6,33;95,7400;2,5315
2010.04.26;2010.04.28;M3;D100825;HU0000517495;2010.08.25;4,85;0,00;5,00;4,70;98,4200;0,0000
2010.04.26;2010.04.28;M6;D101020;HU0000517669;2010.10.20;4,82;-0,05;4,97;4,67;97,7100;0,0000
2010.04.26;2010.04.28;M12;D110406;HU0000517818;2011.04.06;4,85;-0,03;5,00;4,70;95,5800;0,0000
2010.04.26;2010.04.28;Y3;2013/E;HU0000402466;2013.10.24;5,39;-0,06;5,53;5,24;106,5350;3,8219
2010.04.26;2010.04.28;Y5;2015/A;HU0000402268;2015.02.12;5,66;-0,09;5,81;5,51;109,5450;1,6438
2010.04.26;2010.04.28;Y10;2019/A;HU0000402433;2019.06.24;6,39;-0,09;6,54;6,24;100,7200;5,4849
2010.04.26;2010.04.28;Y15;2023/A;HU0000402383;2023.11.24;6,39;-0,09;6,54;6,24;96,4850;2,5479
2010.04.27;2010.04.29;M3;D100825;HU0000517495;2010.08.25;4,85;0,00;5,00;4,70;98,4350;0,0000
2010.04.27;2010.04.29;M6;D101020;HU0000517669;2010.10.20;4,85;0,03;5,00;4,70;97,7100;0,0000
2010.04.27;2010.04.29;M12;D110406;HU0000517818;2011.04.06;4,85;0,00;5,00;4,70;95,6000;0,0000
2010.04.27;2010.04.29;Y3;2013/E;HU0000402466;2013.10.24;5,45;0,06;5,60;5,30;106,2950;3,8425
2010.04.27;2010.04.29;Y5;2015/A;HU0000402268;2015.02.12;5,67;0,01;5,82;5,52;109,4950;1,6658
2010.04.27;2010.04.29;Y10;2019/A;HU0000402433;2019.06.24;6,44;0,05;6,59;6,29;100,3800;5,5027
2010.04.27;2010.04.29;Y15;2023/A;HU0000402383;2023.11.24;6,45;0,06;6,60;6,30;96,0150;2,5644
2010.04.28;2010.04.30;M3;D100825;HU0000517495;2010.08.25;4,95;0,10;5,10;4,80;98,4150;0,0000
2010.04.28;2010.04.30;M6;D101020;HU0000517669;2010.10.20;4,95;0,10;5,10;4,80;97,6800;0,0000
2010.04.28;2010.04.30;M12;D110406;HU0000517818;2011.04.06;4,97;0,12;5,12;4,82;95,5100;0,0000
2010.04.28;2010.04.30;Y3;2013/E;HU0000402466;2013.10.24;5,56;0,11;5,71;5,41;105,9350;3,8630
2010.04.28;2010.04.30;Y5;2016/C;HU0000402318;2016.02.12;6,11;0,44;6,26;5,96;97,0800;1,1603
2010.04.28;2010.04.30;Y10;2019/A;HU0000402433;2019.06.24;6,75;0,31;6,90;6,60;98,2800;5,5205
2010.04.28;2010.04.30;Y15;2023/A;HU0000402383;2023.11.24;6,76;0,31;6,91;6,61;93,3200;2,5808
2010.04.29;2010.05.03;M3;D100825;HU0000517495;2010.08.25;4,95;0,00;5,10;4,80;98,4550;0,0000
2010.04.29;2010.05.03;M6;D101020;HU0000517669;2010.10.20;4,95;0,00;5,10;4,80;97,7150;0,0000
2010.04.29;2010.05.03;M12;D110406;HU0000517818;2011.04.06;4,92;-0,05;5,07;4,77;95,5900;0,0000
2010.04.29;2010.05.03;Y3;2013/E;HU0000402466;2013.10.24;5,53;-0,03;5,68;5,38;106,0400;3,9247
2010.04.29;2010.05.03;Y5;2016/C;HU0000402318;2016.02.12;6,10;-0,01;6,25;5,95;97,1000;1,2055
2010.04.29;2010.05.03;Y10;2019/A;HU0000402433;2019.06.24;6,73;-0,02;6,88;6,58;98,4650;5,5740
2010.04.29;2010.05.03;Y15;2023/A;HU0000402383;2023.11.24;6,74;-0,02;6,89;6,59;93,5500;2,6301
2010.04.30;2010.05.04;M3;D100825;HU0000517495;2010.08.25;4,88;-0,07;5,03;4,73;98,4900;0,0000
2010.04.30;2010.05.04;M6;D101020;HU0000517669;2010.10.20;4,85;-0,10;5,00;4,70;97,7750;0,0000
2010.04.30;2010.05.04;M12;D110406;HU0000517818;2011.04.06;4,85;-0,07;5,00;4,70;95,6600;0,0000
2010.04.30;2010.05.04;Y3;2013/E;HU0000402466;2013.10.24;5,50;-0,03;5,65;5,35;106,1350;3,9452
2010.04.30;2010.05.04;Y5;2016/C;HU0000402318;2016.02.12;6,04;-0,06;6,19;5,89;97,4250;1,2205
2010.04.30;2010.05.04;Y10;2019/A;HU0000402433;2019.06.24;6,62;-0,11;6,77;6,47;99,1900;5,5918
2010.04.30;2010.05.04;Y15;2023/A;HU0000402383;2023.11.24;6,66;-0,08;6,81;6,51;94,1600;2,6466
2010.05.03;2010.05.05;M3;D100825;HU0000517495;2010.08.25;4,95;0,07;5,10;4,80;98,4850;0,0000
2010.05.03;2010.05.05;M6;D101020;HU0000517669;2010.10.20;4,90;0,05;5,05;4,75;97,7650;0,0000
2010.05.03;2010.05.05;M12;D110406;HU0000517818;2011.04.06;4,85;0,00;5,00;4,70;95,6700;0,0000
2010.05.03;2010.05.05;Y3;2013/E;HU0000402466;2013.10.24;5,46;-0,04;5,61;5,31;106,2350;3,9658
2010.05.03;2010.05.05;Y5;2016/C;HU0000402318;2016.02.12;6,01;-0,03;6,16;5,86;97,5550;1,2356
2010.05.03;2010.05.05;Y10;2019/A;HU0000402433;2019.06.24;6,57;-0,05;6,72;6,42;99,5250;5,6096
2010.05.03;2010.05.05;Y15;2023/A;HU0000402383;2023.11.24;6,64;-0,02;6,79;6,49;94,3550;2,6630
2010.05.04;2010.05.06;M3;D100825;HU0000517495;2010.08.25;4,92;-0,03;5,07;4,77;98,5050;0,0000
2010.05.04;2010.05.06;M6;D101020;HU0000517669;2010.10.20;4,95;0,05;5,10;4,80;97,7550;0,0000
2010.05.04;2010.05.06;M12;D110406;HU0000517818;2011.04.06;5,00;0,15;5,15;4,85;95,5550;0,0000
2010.05.04;2010.05.06;Y3;2013/E;HU0000402466;2013.10.24;5,71;0,25;5,85;5,56;105,4450;3,9863
2010.05.04;2010.05.06;Y5;2016/C;HU0000402318;2016.02.12;6,33;0,32;6,48;6,18;96,0700;1,2507
2010.05.04;2010.05.06;Y10;2019/A;HU0000402433;2019.06.24;6,85;0,28;7,00;6,70;97,6900;5,6274
2010.05.04;2010.05.06;Y15;2023/A;HU0000402383;2023.11.24;6,85;0,21;7,00;6,70;92,6450;2,6795
2010.05.05;2010.05.07;M3;D100825;HU0000517495;2010.08.25;4,98;0,06;5,13;4,83;98,5000;0,0000
2010.05.05;2010.05.07;M6;D101020;HU0000517669;2010.10.20;4,95;0,00;5,10;4,80;97,7650;0,0000
2010.05.05;2010.05.07;M12;D110406;HU0000517818;2011.04.06;5,00;0,00;5,15;4,85;95,5650;0,0000
2010.05.05;2010.05.07;Y3;2013/E;HU0000402466;2013.10.24;6,00;0,29;6,15;5,85;104,5200;4,0068
2010.05.05;2010.05.07;Y5;2016/C;HU0000402318;2016.02.12;6,50;0,17;6,65;6,35;95,2650;1,2658
2010.05.05;2010.05.07;Y10;2019/A;HU0000402433;2019.06.24;6,94;0,09;7,09;6,79;97,0650;5,6452
2010.05.05;2010.05.07;Y15;2023/A;HU0000402383;2023.11.24;6,94;0,09;7,09;6,79;91,9000;2,6959
2010.05.06;2010.05.10;M3;D100825;HU0000517495;2010.08.25;5,15;0,17;5,30;5,00;98,4950;0,0000
2010.05.06;2010.05.10;M6;D101020;HU0000517669;2010.10.20;5,22;0,27;5,37;5,07;97,6950;0,0000
2010.05.06;2010.05.10;M12;D110406;HU0000517818;2011.04.06;5,28;0,28;5,43;5,13;95,3650;0,0000
2010.05.06;2010.05.10;Y3;2013/E;HU0000402466;2013.10.24;6,54;0,54;6,69;6,39;102,8300;4,0685
2010.05.06;2010.05.10;Y5;2016/C;HU0000402318;2016.02.12;6,78;0,28;6,93;6,63;94,0400;1,3110
2010.05.06;2010.05.10;Y10;2019/A;HU0000402433;2019.06.24;7,15;0,21;7,30;7,00;95,7050;5,6986
2010.05.06;2010.05.10;Y15;2023/A;HU0000402383;2023.11.24;7,15;0,21;7,30;7,00;90,1900;2,7452
2010.05.07;2010.05.11;M3;D100825;HU0000517495;2010.08.25;5,25;0,10;5,40;5,10;98,4750;0,0000
2010.05.07;2010.05.11;M6;D101020;HU0000517669;2010.10.20;5,30;0,08;5,55;5,05;97,6700;0,0000
2010.05.07;2010.05.11;M12;D110406;HU0000517818;2011.04.06;5,30;0,02;5,52;5,08;95,3700;0,0000
2010.05.07;2010.05.11;Y3;2013/E;HU0000402466;2013.10.24;6,93;0,39;7,13;6,73;101,6450;4,0890
2010.05.07;2010.05.11;Y5;2016/C;HU0000402318;2016.02.12;7,22;0,44;7,41;7,03;92,0900;1,3260
2010.05.07;2010.05.11;Y10;2019/A;HU0000402433;2019.06.24;7,47;0,32;7,67;7,27;93,7550;5,7164
2010.05.07;2010.05.11;Y15;2023/A;HU0000402383;2023.11.24;7,49;0,34;7,69;7,29;87,5450;2,7616
2010.05.10;2010.05.12;M3;D100825;HU0000517495;2010.08.25;5,07;-0,18;5,25;4,88;98,5450;0,0000
2010.05.10;2010.05.12;M6;D101020;HU0000517669;2010.10.20;5,05;-0,25;5,20;4,90;97,7950;0,0000
2010.05.10;2010.05.12;M12;D110406;HU0000517818;2011.04.06;5,15;-0,15;5,30;5,00;95,5050;0,0000
2010.05.10;2010.05.12;Y3;2013/E;HU0000402466;2013.10.24;6,37;-0,56;6,53;6,21;103,3500;4,1096
2010.05.10;2010.05.12;Y5;2016/C;HU0000402318;2016.02.12;6,68;-0,54;6,84;6,52;94,4950;1,3411
2010.05.10;2010.05.12;Y10;2019/A;HU0000402433;2019.06.24;6,85;-0,62;7,01;6,69;97,6700;5,7342
2010.05.10;2010.05.12;Y15;2023/A;HU0000402383;2023.11.24;6,87;-0,62;7,03;6,71;92,4850;2,7781
2010.05.11;2010.05.13;M3;D100825;HU0000517495;2010.08.25;4,97;-0,10;5,12;4,82;98,5850;0,0000
2010.05.11;2010.05.13;M6;D101020;HU0000517669;2010.10.20;5,02;-0,03;5,17;4,87;97,8200;0,0000
2010.05.11;2010.05.13;M12;D110406;HU0000517818;2011.04.06;5,07;-0,08;5,22;4,92;95,5850;0,0000
2010.05.11;2010.05.13;Y3;2013/E;HU0000402466;2013.10.24;6,38;0,01;6,53;6,23;103,3100;4,1301
2010.05.11;2010.05.13;Y5;2016/C;HU0000402318;2016.02.12;6,66;-0,02;6,81;6,51;94,5800;1,3562
2010.05.11;2010.05.13;Y10;2019/A;HU0000402433;2019.06.24;6,89;0,04;7,04;6,74;97,4350;5,7521
2010.05.11;2010.05.13;Y15;2023/A;HU0000402383;2023.11.24;6,92;0,05;7,07;6,77;92,0200;2,7945
